Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,G2-M Checkpoint,-0.25781984019328175,-1.2683086012143094,0.0736196319018405,0.19775090866217285,0.766,56/132,30.59%,WRN;KIF5B;G3BP1;TOP1;STAG1;MTF2;NUP50;TENT4A;HNRNPD;PAFAH1B1;BARD1;NUP98;PURA;CUL1;SS18;SMARCC1;CUL3;CTCF;TMPO;SLC12A2;CBX1;CUL5;YTHDC1;RAD21;PRPF4B;ARID4A;CDKN1B;MNAT1;ABL1;CDC27;FANCC;NSD2;E2F3;RAD23B;HIF1A;SQLE;MAPK14;ODC1;DR1;EWSR1;NOTCH2;DBF4;CDC7;CCNT1;HNRNPU;HUS1;FOXN3;GSPT1;SYNCRIP;CDK4;PDS5B;EFNA5;PRIM2;RPS6KA5;TNPO2;DKC1
prerank,PI3K/AKT/mTOR  Signaling,-0.2775419169932277,-1.2749396732333953,0.0896358543417367,0.22220957368091523,0.758,23/84,15.61%,CAB39L;PTEN;PTPN11;RPS6KA3;ADCY2;RPTOR;ACACA;PIKFYVE;RAF1;ACTR3;ACTR2;MAPKAP1;SMAD2;MAPK8;EGFR;MAPK1;CAB39;PDK1;PPP2R1B;ITPR2;GNA14;DUSP3;CDKN1B
prerank,Glycolysis,0.28062622387706865,1.2952767717588805,0.047895500725689405,0.2361475131818322,0.911,38/137,20.40%,GALE;G6PD;GOT1;GLRX;PLOD1;ENO2;GPC1;FKBP4;RBCK1;ANKZF1;PSMC4;MDH2;PGAM1;PKM;PPIA;GMPPA;TALDO1;CASP6;NOL3;STMN1;HAX1;HSPA5;CHPF;HOMER1;XYLT2;PGLS;AK3;SLC16A3;CENPA;TPI1;GOT2;SPAG4;SOD1;RRAGD;AKR1A1;NDUFV3;VEGFA;GNE
prerank,Xenobiotic Metabolism,0.27634045644374267,1.2600102282938035,0.075177304964539,0.24357353560893386,0.951,42/127,25.33%,LCAT;BCAR1;CYFIP2;PGD;EPHX1;DHRS7;DCXR;PMM1;PTGDS;HSD17B2;AQP9;DDT;SLC35B1;ECH1;ABCC3;ARG2;CASP6;HGFAC;AKR1C2;DDAH2;ACOX2;LONP1;ACP2;NINJ1;DHPS;CBR1;POR;APOE;BLVRB;TNFRSF1A;ENTPD5;LPIN2;GSTO1;AHCY;AKR1C3;PGRMC1;ALDH2;GABARAPL1;CES1;SHMT2;AP4B1;HPRT1
prerank,Apoptosis,0.29001198185410726,1.2659211855228893,0.09337349397590361,0.2502631961483061,0.945,35/109,25.41%,HSPB1;FEZ1;BAX;ENO2;CDC25B;IFITM3;ATF3;SQSTM1;DDIT3;TSPO;NEFH;TIMP1;MMP2;PPP2R5B;JUN;CASP6;TAP1;PPT1;ERBB2;VDAC2;BCL2L11;RHOT2;GADD45B;SOD1;CLU;CDKN1A;LMNA;GPX4;DAP3;CAV1;MADD;IRF1;CCND1;PSEN2;BTG2
prerank,Hedgehog Signaling,0.38150320813413846,1.2763342131688848,0.16229508196721312,0.25032079942505153,0.935,7/29,20.48%,THY1;CDK6;CNTFR;L1CAM;ACHE;VEGFA;AMOT
prerank,Myc Targets V2,0.3382997958078228,1.2023522101489363,0.19224283305227655,0.33436758040146775,0.987,17/35,32.54%,NOP56;UNG;SLC19A1;SRM;PHB;GNL3;PUS1;PA2G4;LAS1L;HSPD1;FARSA;SLC29A2;AIMP2;CBX3;MAP3K6;NDUFAF4;DDX18
prerank,Estrogen Response Early,-0.23729318194496277,-1.1551022568042912,0.17302052785923755,0.3686037907678297,0.942,40/121,24.15%,FDFT1;ADCY9;IL6ST;SLC7A2;SLC37A1;IGF1R;FKBP5;ABHD2;B4GALT1;NRIP1;SVIL;ADD3;RASGRP1;IGFBP4;NAV2;JAK2;SLC26A2;OVOL2;KDM4B;AMFR;AFF1;MINDY1;CANT1;ARL3;MREG;KAZN;CD44;FLNB;SCARB1;RAB31;RETREG1;FAM102A;WFS1;ELOVL5;MAST4;MED13L;TIAM1;LRIG1;MAPT;PDLIM3
prerank,Cholesterol Homeostasis,-0.26326228521377787,-1.124283237718789,0.26756756756756755,0.40252717855313336,0.972,18/54,22.42%,MVK;FDFT1;SREBF2;LDLR;NFIL3;ALCAM;STARD4;GLDC;PLSCR1;GNAI1;CTNNB1;FADS2;TP53INP1;LGALS3;ATXN2;PDK3;ANTXR2;SQLE
prerank,Notch Signaling,-0.3053882534384849,-1.087329377862395,0.3080684596577017,0.4108890142244345,0.99,7/26,14.53%,LFNG;CUL1;PRKCA;RBX1;FBXW11;APH1A;TCF7L2
prerank,Inflammatory Response,-0.23609369741628145,-1.0895854964531801,0.28763440860215056,0.44660481529967555,0.99,28/84,24.30%,ADORA2B;KIF1B;MSR1;SLC7A2;LDLR;IL15;EIF2AK2;RAF1;SLC31A1;MET;SLC11A2;KCNJ2;RASGRP1;PSEN1;HPN;IRAK2;TLR1;GNAI3;PDPN;ABI1;AXL;CD82;HIF1A;NFKBIA;NPFFR2;IL1R1;IFNAR1;CD55
prerank,KRAS Signaling Up,-0.2171916270882386,-1.0278548624929662,0.398876404494382,0.5209934164342497,0.999,25/103,18.39%,ALDH1A2;AVL9;CAB39L;CDADC1;RABGAP1L;MTMR10;ST6GAL1;USH1C;CLEC4A;MAP7;MAP3K1;TMEM158;ADAM17;RBM4;CCSER2;WDR33;CA2;TOR1AIP2;NIN;JUP;PTBP2;AKAP12;ID2;GUCY1A1;ETV5
prerank,heme Metabolism,-0.19326770134798196,-0.9914090500003173,0.5131578947368421,0.5766100255257294,1.0,38/146,19.57%,DCUN1D1;DCAF10;TOP1;PICALM;TCEA1;ARHGEF12;OSBP2;IGSF3;TNS1;NUDT4;FN3K;SLC11A2;ATP6V0A1;RNF19A;NEK7;MKRN1;XPO7;KLF3;KHNYN;EPB41;ELL2;CCDC28A;CIR1;TNRC6B;NCOA4;FBXO9;CA2;CAST;CAT;RCL1;FBXO7;GAPVD1;MARK3;CDC27;LAMP2;BNIP3L;BTRC;NARF
prerank,Estrogen Response Late,0.24005722673848628,1.0735165084642053,0.3274596182085169,0.6173791194296266,0.999,36/109,25.57%,GALE;MEST;IDH2;LSR;PLXNB1;GLA;FKBP4;DCXR;PCP4;ZFP36;SLC1A4;STIL;DYNLT3;ACOX2;ETFB;SLC24A3;OLFM1;BLVRB;FRK;HR;CKB;FOS;NAB2;HSPB8;CAV1;RAPGEFL1;FABP5;ABCA3;TST;TOB1;CCND1;SLC2A8;HPRT1;LLGL2;SIAH2;METTL3
prerank,Interferon Alpha Response,0.27935436537323577,1.0835669469061622,0.32220367278797996,0.6224908266781782,0.999,12/53,12.93%,HLA-C;B2M;LGALS3BP;IFITM3;SLC25A28;IFIT3;CD74;TRIM26;TRIM14;SP110;PSME1;TAP1
prerank,Unfolded Protein Response,-0.2036850236501442,-0.9460902079417073,0.5872576177285319,0.6601237569420163,1.0,16/90,10.89%,ATF6;SLC30A5;DCP1A;KIF5B;PARN;CNOT4;EIF2S1;ALDH18A1;NFYB;EXOSC10;EIF4G1;TTC37;FKBP14;SEC31A;CNOT6;ZBTB17
prerank,Allograft Rejection,0.2540749711683211,1.0473180907008612,0.3785488958990536,0.6608654162927283,1.0,12/73,12.93%,B2M;FLNA;AKT1;EIF3D;THY1;LIF;CD74;RPS9;TIMP1;RPS19;ACHE;TAP1
prerank,Complement,0.22414612085895497,0.9743424225090401,0.49615975422427033,0.7489532961618849,1.0,22/106,17.69%,HSPA1A;CALM3;MT3;LRP1;SPOCK2;CPM;SCG3;C1R;SERPING1;FN1;CP;S100A13;TIMP1;ATOX1;KLKB1;EHD1;HSPA5;PPP4C;PDP1;SH2B3;F8;CLU
prerank,KRAS Signaling Dn,0.2298053163919594,0.9435118851689864,0.5786963434022258,0.7716493478461964,1.0,13/73,13.17%,RGS11;ABCG4;SPHK2;SNCB;PDK2;THNSL2;COQ8A;MTHFR;CNTFR;SNN;RYR1;CACNA1F;COL2A1
prerank,Pperoxisome,0.23906162080361992,0.9998857061972459,0.4687975646879756,0.7749622274983812,1.0,12/78,8.30%,IDH2;ACAA1;PEX6;TTR;GSTK1;ERCC1;PRDX1;FDPS;TSPO;HRAS;ACOT8;ECH1
prerank,mTORC1 Signaling,0.2103740970713392,0.9867624366945092,0.5042857142857143,0.7800443725947102,1.0,37/161,21.12%,G6PD;TUBA4A;GOT1;GLRX;TXNRD1;GLA;UNG;SQSTM1;PRDX1;PSMC4;PSMA4;DDIT3;NUPR1;ACLY;DDX39A;GAPDH;DHFR;PPIA;MLLT11;SLC1A4;FKBP2;SKAP2;HSPA5;CALR;HSP90B1;SERPINH1;TPI1;SLC2A1;DHCR24;PFKL;PPP1R15A;CDKN1A;COPS5;PSMA3;RDH11;PSMB5;CACYBP
prerank,TNF-alpha Signaling via NF-kB,0.22375497308205952,0.9745270415411676,0.4918518518518519,0.7819482481688396,1.0,41/110,28.96%,TRAF1;RNF19B;ATF3;KLF10;TIPARP;SQSTM1;LIF;TUBB2A;KDM6B;NR4A3;ZFP36;SNN;JUN;IER2;EHD1;TAP1;EIF1;TNIP2;NINJ1;GADD45B;KLF6;PPP1R15A;CDKN1A;FOS;VEGFA;CEBPD;IRF1;NR4A1;ATP2B1;MXD1;CCND1;BTG2;MCL1;SPHK1;JAG1;PLPP3;RIPK2;SLC2A3;JUNB;DRAM1;EGR1
prerank,Apical Surface,0.28653204944978533,0.9512064647560622,0.5088652482269503,0.7834453660592231,1.0,5/28,8.39%,MDGA1;ATP8B1;HSPB1;THY1;FLOT2
prerank,Bile Acid Metabolism,0.21515209045189937,0.8785121148532588,0.6719745222929936,0.8246048108504103,1.0,21/69,24.47%,ABCG4;IDH2;PEX6;TTR;GSTK1;LIPE;PFKM;AQP9;PRDX5;DHCR24;EFHC1;SOD1;PIPOX;RXRG;BBOX1;CYP46A1;ABCA3;PHYH;CYP39A1;ABCA2;NUDT12
prerank,IL-2/STAT5 Signaling,0.19230221633296585,0.8642111429511072,0.7652173913043478,0.8303865642954786,1.0,49/127,30.80%,IL3RA;TRAF1;RNH1;IFITM3;RGS16;PRAF2;S100A1;APLP1;LIF;CD81;SCN9A;COL6A1;ETV4;UCK2;PTH1R;DCPS;PLEC;FURIN;CTSZ;ST3GAL4;MYO1C;AGER;GADD45B;RRAGD;KLF6;MAPKAPK2;CDC42SE2;PUS1;GSTO1;GPX4;AHCY;DHRS3;GABARAPL1;MXD1;ITGA6;IKZF2;CCND3;NCOA3;AHNAK;SLC2A3;WLS;EEF1AKMT1;COCH;ITGAE;SLC29A2;SWAP70;CDKN1C;SH3BGRL2;TNFSF10
prerank,E2F Targets,0.19710220024080752,0.8837316132588452,0.7099697885196374,0.8409502372069053,1.0,29/125,20.67%,WDR90;KIF22;MCM7;NOP56;CKS2;CDC25B;UNG;PAN2;DDX39A;RPA3;SRSF2;POLD2;TUBB;STMN1;RANBP1;RAD51C;RAN;POLE4;SHMT1;PCNA;HMGA1;UBE2S;CDKN1A;SMC4;USP1;SLBP;PA2G4;DUT;TP53
prerank,IL-6/JAK/STAT3 Signaling,0.22993122296950466,0.8421135560277829,0.7325581395348837,0.8507431658876762,1.0,12/39,23.90%,IL3RA;IL17RA;LTBR;CNTFR;A2M;JUN;HAX1;STAT1;TNFRSF1A;OSMR;IRF1;TYK2
prerank,Hypoxia,0.19783528795786165,0.8862347091664975,0.7007633587786259,0.8654956334645522,1.0,30/130,18.89%,ILVBL;GLRX;GAA;ENO2;GPC1;ATF3;TIPARP;ANKZF1;GRHPR;TPST2;DDIT3;GAPDH;NAGK;CP;ZFP36;KIF5A;JUN;CASP6;HSPA5;TPI1;PPP1R3C;PRDX5;SLC2A1;JMJD6;PFKL;RRAGD;KLF6;PPP1R15A;CDKN1A;FOS
prerank,Apical Junction,0.19709262766924074,0.8876077358344814,0.7115097159940209,0.8948323422746044,1.0,30/125,22.21%,AMH;DHX16;NRXN2;TRAF1;MVD;THY1;HRAS;ITGA3;IRS1;TSPAN4;MYL12B;CALB2;MMP2;LDLRAP1;ADAM15;SKAP2;RSU1;ITGA2;MAPK11;NRTN;MADCAM1;TAOK2;NLGN2;SIRPA;ACTG1;YWHAH;ACTB;MAP4K2;TMEM8B;LIMA1
prerank,Interferon Gamma Response,0.18110363976002092,0.7817749420497395,0.8998459167950693,0.9300765471308317,1.0,23/100,23.08%,B2M;LGALS3BP;IFITM3;SLC25A28;C1R;RBCK1;SERPING1;IFIT3;CD74;TRIM26;TRIM14;SP110;PSME1;TAP1;STAT1;CDKN1A;ST3GAL5;HLA-B;PSMA3;HERC6;HLA-A;TDRD7;IRF1
prerank,Angiogenesis,0.23486594385137582,0.6688718512207192,0.9108391608391608,0.9746230458511917,1.0,6/16,29.20%,LRPAP1;TIMP1;VEGFA;JAG1;FGFR1;COL5A2
prerank,Wnt-beta Catenin Signaling,-0.16553728341250729,-0.6019545250729779,0.975,0.99299903238659,1.0,5/30,13.76%,WNT5B;CUL1;ADAM17;GNAI1;CTNNB1
prerank,Spermatogenesis,0.1692048005471162,0.678443206909842,0.9639498432601881,0.9995823300377585,1.0,12/60,19.48%,RFC4;SCG3;CFTR;NEFH;MAST2;SCG5;TALDO1;LPIN1;GRM8;PCSK1N;VDAC3;MLF1
prerank,Pancreas Beta Cells,-0.2208838677521183,-0.6459833963536137,0.9055690072639225,1.0,1.0,15/15,77.95%,AKT3;ELP4;PAX6;FOXO1;G6PC2;SEC11A;SRP9;ISL1;PAK3;PCSK2;SRP14;SPCS1;SYT13;STXBP1;SRPRB
